x,y,z,mass
15.346624971374814,7.431694198120446,-0.6908564438979202,999222.1449384612
16.036633672528033,-16.33111605098536,-0.9806093233410813,999222.1449384612
-4.69377465245309,0.7160630170369034,-2.2478401045286476,999222.1449384612
15.993283852916196,-13.590127491560638,-0.1283298718461968,999222.1449384612
-29.704032950258075,-12.087682898853911,2.4346255480972916,999222.1449384612
14.661864465790385,-3.330030520624421,-12.033284604734341,999222.1449384612
-23.29473996617152,-11.4298363191873,-5.233791225126365,999222.1449384612
-33.64094591556651,-43.890984510490505,-0.9886130224029553,999222.1449384612
-9.67539833518666,-14.184593378716055,1.981316826515898,999222.1449384612
6.950087348707404,13.65933194475285,1.469011757278477,999222.1449384612
-3.514973685366521,-3.2540143613741734,0.8856539697855359,999222.1449384612
5.227871313687339,17.491003173480014,1.4637674724187921,999222.1449384612
-1.3027454398039842,-1.894561378123445,0.7998667008289505,999222.1449384612
-4.1331996532133655,-6.845008054811716,-3.9683047204756785,999222.1449384612
-11.04510615462958,-25.49271044861759,-0.9456021550629267,999222.1449384612
2.937392274174155,0.0675694126441773,-1.6375635552316676,999222.1449384612
2.612418637548839,-5.261440247584931,-9.010338181513244,999222.1449384612
156.97073105067935,-237.44444136082373,-9.390976739417397,999222.1449384612
-1.4254439806180628,-1.259255549834912,-0.2250717045716412,999222.1449384612
4.936813422900476,1.0153804279741758,-1.953135770761184,999222.1449384612
-2.0449254989183707,3.2368737889313692,-1.1880558707803444,999222.1449384612
-0.1501984859961455,22.25069292916268,-2.6941196659901365,999222.1449384612
1.224182162283152,5.637478652580944,-4.38192253701461,999222.1449384612
-10.384701346039062,3.380204221071797,-0.0939706899733256,999222.1449384612
2.3890857599163944,-2.2401397696497085,-2.368513298560851,999222.1449384612
52.98399490260844,-40.455300949861694,-0.4051094021516119,999222.1449384612
0.1661353795514869,1.8275184120654993,0.2705552064167353,999222.1449384612
3.749591961063252,-1.056039410999253,-0.6391544141353235,999222.1449384612
0.556925973742164,-3.194541986660572,-4.315991643198313,999222.1449384612
-5.788739404611406,3.2460298207985745,-1.1586247406282348,999222.1449384612
-29.667573538310183,18.514155414665407,6.778620181129668,999222.1449384612
-1.2066533553518537,5.030292240708987,-0.7058523019739515,999222.1449384612
-5.448119765548439,0.01935858399208273,-0.736556958648145,999222.1449384612
-5.075926688389223,-2.967924426189999,1.0524045134116347,999222.1449384612
50.85592944858632,-225.98110247224116,1.2265162370751064,999222.1449384612
-164.9864915378928,390.70378663500827,0.522225446271284,999222.1449384612
-1.5643586515627268,2.2815926067091867,-0.21127990774452052,999222.1449384612
0.04849034336004455,-0.9443849800000598,2.071543576070069,999222.1449384612
3.7446026695772834,-4.172647320841275,0.4550321451058466,999222.1449384612
15.226597075168845,-1.9937709679984457,1.2688365105511705,999222.1449384612
-3.667423068935074,0.33244489877303385,-0.8599687962807493,999222.1449384612
-0.6691840408291077,-0.4871364777558469,0.5690515407516179,999222.1449384612
-1.396771971766231,0.31944821959568237,0.004972158410038537,999222.1449384612
16.75177246369559,-143.1755322995365,-0.7393854443746942,999222.1449384612
-5.807880956486178,-0.6321804050570343,0.36815070615819384,999222.1449384612
-5.894132653439984,-4.349140277590303,-0.18155195806969723,999222.1449384612
2.459325433958117,-8.498427723362814,1.1846589013820132,999222.1449384612
-9.663410943561193,13.931171066083186,-0.680117238364644,999222.1449384612
6.4447348559959465,-3.9537277256957495,1.5517835440823637,999222.1449384612
-5.083047286096568,38.89333430248188,-4.297808281144,999222.1449384612
-5.507991115848875,2.39761476891726,-2.2942387790469705,999222.1449384612
-0.1904391733260996,2.420432259997577,-1.2729437508606505,999222.1449384612
6.259175407501832,18.49548412240371,-0.4752623547564272,999222.1449384612
1.479681461613765,-4.4146700398180885,1.9685849590287134,999222.1449384612
124.98747564653692,-125.34534338948646,-1.4556617596564263,999222.1449384612
3.0223901035923335,2.23895546210631,-1.685996992035788,999222.1449384612
6.72620771815482,2.113586925170109,-0.8775617445482696,999222.1449384612
-14.64656102764272,3.865397670724462,-0.101768911950388,999222.1449384612
-12.740213528068324,-6.248525202146139,0.4640495846414595,999222.1449384612
2.172595420492088,7.166125955965702,-0.5566544197548379,999222.1449384612
-4.887997881881046,-2.3740525204882843,-1.5048950100893894,999222.1449384612
-2.7078558876397096,3.290694363780959,-0.9807909281567165,999222.1449384612
-0.06696183575127548,-2.094170984912106,-1.2459885737836558,999222.1449384612
-3.9019501444647418,-13.78845287521157,1.1449220922573384,999222.1449384612
-12.283887081830379,1.1356573797351281,-0.12833815541817,999222.1449384612
1.2985799426031055,0.31157277048881554,0.42274441312677286,999222.1449384612
-5.421502832352917,-0.005980347400261857,-0.7065592716201045,999222.1449384612
-3.859188116370074,7.585315708470794,-0.3043454505818202,999222.1449384612
0.2071911519626446,-1.1732756646981486,1.5633396405324709,999222.1449384612
-274.80514024603326,-445.6846537826106,3.259313775259919,999222.1449384612
-2.66215651806967,5.582763946302843,0.5600191687215121,999222.1449384612
-0.16122089251578603,6.5196047503585355,-0.02339647237253884,999222.1449384612
-0.4677188238323546,-4.506794838664676,0.4203880127698005,999222.1449384612
5.736403368986278,0.2304180887507054,12.965797600686628,999222.1449384612
0.07875558589910746,2.076199232670082,2.0112244968753554,999222.1449384612
1.371885876799848,-3.7381535998675646,0.49825414772079574,999222.1449384612
3.5895198237340975,-4.190860224846802,1.771356520470176,999222.1449384612
1.4657446318478295,-1.8473006452292045,-2.6936707733026135,999222.1449384612
10.795113314622249,-25.89965706827075,-11.251662355909806,999222.1449384612
-5.956417154390988,-6.851536914241162,-0.02637616957045494,999222.1449384612
4.276406920081696,-0.18681782789775014,-1.310579021878327,999222.1449384612
-5.782540370247967,1.4570521665764289,0.6028455760895951,999222.1449384612
3.4137226267091867,2.934014440759908,-3.121836480543535,999222.1449384612
-1.500261556330954,0.2931696271986348,2.0245733231665564,999222.1449384612
1.8191578774584272,-15.405352207344555,12.213820436219184,999222.1449384612
-0.22238941262889747,2.0062898258269573,-0.8046686904885604,999222.1449384612
-1.9088237885460009,1.483793327716576,2.9267452503193394,999222.1449384612
-4.011167830253261,-6.3589871041502946,-2.946027166272905,999222.1449384612
31.91884611447433,-24.38638257574352,0.612215412924805,999222.1449384612
52.52799257673329,-57.57955052938836,1.930197047767685,999222.1449384612
13.400077146311018,3.010538765050994,-5.727082579958748,999222.1449384612
-1.1873466683999048,-3.812367518994257,-3.6870043540275637,999222.1449384612
-5.7071713899556755,-2.9476589869381042,-2.053677052200843,999222.1449384612
3.75008730691567,-7.417590421723429,3.9930489896534014,999222.1449384612
-4.7173915166884735,-8.290565914539465,2.173916829019245,999222.1449384612
0.30913184045977204,7.3188132115085915,-0.38941131683154534,999222.1449384612
-0.8303015972675182,2.767998905195943,1.2394591975804898,999222.1449384612
2.14819781373931,-4.994077254760431,-1.6700099657026954,999222.1449384612
-0.1286137308595964,2.0884583208227503,-4.1464545134185835,999222.1449384612
21.560501020980016,49.36908453500593,2.596589672106438,999222.1449384612
-10.62447404351939,0.6635607512552247,-0.3371781802561897,999222.1449384612
32.3402946665868,-2.3483583573455724,0.3727075014439628,999222.1449384612
-20.64202442455083,11.035762955486135,-2.5454630169800905,999222.1449384612
-0.8261755953519828,-2.6577266667348898,0.908284949922,999222.1449384612
-2.779275055244261,-8.693149160167989,-9.644266090732794,999222.1449384612
-10.30217198686774,9.297619617628952,1.7185014094144146,999222.1449384612
1.7952145278348068,-7.3095737570241495,-2.5713127264928217,999222.1449384612
-10.163099076733566,-6.276838982072644,13.446011083244764,999222.1449384612
0.8310941393871407,-1.0000052484147426,1.9725031062550047,999222.1449384612
-228.09092291664962,-81.91511861908188,3.2055108262164733,999222.1449384612
-83.66503025404577,-4.1775520317021115,1.8625273650212268,999222.1449384612
0.8883141600307692,0.17646181336586997,0.8115000340201095,999222.1449384612
2.6359993625168276,1.9099456471100626,1.8282131701688418,999222.1449384612
-6.598561138858745,-0.21536417054929247,11.874756605177401,999222.1449384612
-0.5548362056767023,3.9988560894642315,0.45943648650253194,999222.1449384612
-403.5902843344468,-247.44624945139017,2.5484804255849887,999222.1449384612
-1.4293600837507763,-91.03241435258109,0.6516251130120725,999222.1449384612
-0.17882023694143698,-11.436892295126265,3.2072033525675936,999222.1449384612
-3.735989810171802,-0.9622341202885983,1.9147926868122098,999222.1449384612
-28.435981662063035,-29.11501542054136,-0.28003138365476093,999222.1449384612
18.857460388491926,13.380594153986848,2.1768353332429067,999222.1449384612
-5.844623328452815,2.384601115556453,-1.1481839687365836,999222.1449384612
-106.97175076060243,-28.24872445662302,6.751292497719761,999222.1449384612
2.6826237068602516,-3.7964885055585462,-0.17132063609939407,999222.1449384612
1.3683825150604534,8.204870589577457,-1.2555520583190498,999222.1449384612
-82.59341641335493,7.66134138460522,0.15860536285011725,999222.1449384612
-7.603842003584662,0.36354636547942026,-2.6645536615566305,999222.1449384612
-12.642035917670992,-9.294954601914846,1.2812716630086185,999222.1449384612
-8.330008367068436,3.5077872181827012,0.28825338183870564,999222.1449384612
-2.8025580991004593,-2.630058749250657,0.5217374912572063,999222.1449384612
4.492715696447302,1.8397919233929887,2.2261261316457595,999222.1449384612
-9.192577789789476,5.105823913222815,-0.3585127595338145,999222.1449384612
-29.953324718184348,-9.934438412630316,2.3814527597925528,999222.1449384612
-1.3359648811399703,-0.21759634225353613,0.5300973860381943,999222.1449384612
-2.292576851019858,10.746221765782119,0.36033672334304995,999222.1449384612
2.5260456202723742,2.468009558715641,1.0390706989627336,999222.1449384612
1.3972521254921833,-10.574985147585815,-7.003079523866133,999222.1449384612
-0.8084300893396865,1.3280183426838776,1.0572673451786854,999222.1449384612
31.455727352077485,45.73908158224684,0.32919085876328363,999222.1449384612
47.5369492430182,-66.59034236905346,-1.8293869849266835,999222.1449384612
-7.661087359601253,-2.748175536831563,-1.3812907949115922,999222.1449384612
4.443800161284857,-0.35260074389847545,0.36266535674728084,999222.1449384612
-1.522459821120066,-5.607836889076728,-0.6932966030586631,999222.1449384612
3.405212436346365,6.73602125723257,0.37134717575407045,999222.1449384612
10.284264800947101,-5.332150036491986,-0.02002728043527232,999222.1449384612
-53.99740880878921,36.855345587295666,1.9235418833629547,999222.1449384612
-35.46614363503367,-25.182704410371304,0.26585140580519895,999222.1449384612
71.18731594115818,-27.41794028934656,-2.181712434408535,999222.1449384612
12.809317070292577,3.0357271426701304,6.171177098180044,999222.1449384612
-0.7493486816064102,0.28860982569153154,0.18529706833400253,999222.1449384612
-3.940046237938052,-4.278672675219113,-1.8027251148539938,999222.1449384612
0.13166929204768968,-3.4038290016295005,3.8740889822557008,999222.1449384612
-4.3552982791713495,-1.9697906981225262,0.385184346817861,999222.1449384612
11.847166694517323,10.380878000061713,0.16238534939118945,999222.1449384612
22.206305187958193,-26.861894573203454,0.6244051709469707,999222.1449384612
0.41078316344552745,5.331717542743701,-1.8438039830608581,999222.1449384612
-1.532351471625728,-2.890037548087649,1.292626469670768,999222.1449384612
3.1168924270635965,-23.11697439675708,0.12786366813737218,999222.1449384612
-2.8601375834981257,4.395655174787914,1.6523176886855064,999222.1449384612
4.6135680551159615,10.980442610003358,-1.1622738959366263,999222.1449384612
-24.931249185485054,-14.92135604577247,0.9899170967802389,999222.1449384612
72.25293324566698,-25.965890220077608,0.06962621455233786,999222.1449384612
9.391692517270576,-11.554708133289147,1.61748788208412,999222.1449384612
-3.387060215095253,3.4316676303653235,-0.18885795035329372,999222.1449384612
-3.8248537851397533,-6.199983667480048,-4.502936682047352,999222.1449384612
0.4647368959528951,-3.4244175408756496,-0.4003382537016947,999222.1449384612
-6.307579884175884,-4.1409090220611215,0.1545085470437855,999222.1449384612
18.445080695081398,34.70256775572361,2.803127274957223,999222.1449384612
-7.847665062917896,0.1924060342142035,0.2728477062223174,999222.1449384612
-1.1353505661615226,-0.9777696156732806,0.9983021332228815,999222.1449384612
-7.291969167402426,-1.888072511461302,2.2263645263032097,999222.1449384612
-1.0636185605239021,-0.488622403823966,-2.7139209245224545,999222.1449384612
-42.6570984434031,55.634096250847485,1.1308341776140243,999222.1449384612
9.700111913376295,-6.155771467309135,-1.769762526337904,999222.1449384612
-12.452957049687797,-73.09592406867614,0.08448285512826753,999222.1449384612
2.908370980464965,9.846563378039468,-3.492261565879743,999222.1449384612
-2.698412753622159,2.8539260402928,-0.37191720053592076,999222.1449384612
0.5210135909509074,-0.05834151461297482,-1.8163938717523844,999222.1449384612
1.4723543919803856,-3.517538592687849,0.02033653906918525,999222.1449384612
1.2157301548803885,10.197722225289848,-0.022749696408783344,999222.1449384612
1.4296808845790097,6.08333751384743,3.0542277628377787,999222.1449384612
-1.333898243329658,-10.506443177195582,-10.633554689755792,999222.1449384612
-4.448459858949213,-1.9311667013202258,2.115379583817156,999222.1449384612
6.281444590026893,12.600633327981262,-1.6558036016107802,999222.1449384612
1.6677946974710682,-5.270837935147835,0.8138099188442675,999222.1449384612
2.2540828782205002,-0.6476997943053321,-1.4585653192893304,999222.1449384612
11.181510869126386,-12.646726813943953,0.7983296840503348,999222.1449384612
4.0595120204965385,-0.8911052701089839,1.0119631458913148,999222.1449384612
0.07302941818983588,7.596685859106651,1.53360526775897,999222.1449384612
-85.74465902850693,-236.23889850261,-2.745793263121761,999222.1449384612
7.766787573782295,-1.8716389150284733,-1.0001604300771145,999222.1449384612
1.8604109599988854,-6.315764808546346,-0.2974934546545887,999222.1449384612
7.836612515539569,-19.297470157662378,0.050777159999345,999222.1449384612
1.6956931325143718,-2.827437445390728,-0.1365242130792473,999222.1449384612
4.35918436362678,2.8516956999344156,-0.23955895717346198,999222.1449384612
-0.3845161042558835,-2.140053560371006,0.5314827843994294,999222.1449384612
-2.6994307788631904,0.338240158141648,-0.9197136542654928,999222.1449384612
3.753310842332868,2.747272915505768,-0.6451023971982959,999222.1449384612
-13.128182151012602,-14.31878685890824,2.165552065792259,999222.1449384612
6.937998667178902,2.5277846544471956,-0.3786048969856276,999222.1449384612
-48.800218245501924,58.979809510063134,1.840616130688789,999222.1449384612
-1.886236562963998,-1.6036900872531088,0.5570682483966855,999222.1449384612
-1.5952374000657885,-0.31116830660964495,1.5845793772608903,999222.1449384612
-0.01964954299520813,-0.01627666195309267,-0.7313090298895487,999222.1449384612
-7.785006819941786,5.536230584559458,-1.6399537222859373,999222.1449384612
21.23675250155688,-19.719178149480427,2.111777364272336,999222.1449384612
-9.207295325244923,14.668598114240613,-0.3662016315215378,999222.1449384612
-0.06528611588700589,-10.493450073111534,-0.7228620872019432,999222.1449384612
-7.020621215825099,-1.9399141844886465,0.15383589370198764,999222.1449384612
65.93347285420565,-2.8821616995753447,-1.2123783409505269,999222.1449384612
2.0234529586357457,-0.6659248300754631,0.44601075368067195,999222.1449384612
1.0968916676265417,0.9192223483968243,1.1931806344799851,999222.1449384612
35.2268968914353,-15.899721400474295,0.1467835056572352,999222.1449384612
-24.246199049010816,-31.874733113511233,0.8812804278853906,999222.1449384612
27.552096687454668,11.724584588291268,-0.8903273660544752,999222.1449384612
7.352702812855378,-1.911706030522965,-0.997234602054696,999222.1449384612
5.129151633515235,0.3916546844237772,0.4952583550698838,999222.1449384612
16.088033273561567,-0.35299471149984896,-0.28606704526410837,999222.1449384612
-20.907876577483123,43.639646171251854,2.573906382973826,999222.1449384612
98.3323172992339,36.41846984692851,0.836953991521275,999222.1449384612
9.287992715297797,0.6923628842855787,-0.5794569540679524,999222.1449384612
3.234873205542523,-3.0749259417411623,-0.018968937220875316,999222.1449384612
967.2029162245964,-8090.602735275903,4.179775520847808,999222.1449384612
0.5989983318980008,-3.9048603095942087,1.5693876108445846,999222.1449384612
-2.6795578626504057,2.8503370631635447,1.318017772773091,999222.1449384612
-6.129843468532678,-7.296409449322823,0.6744809225132378,999222.1449384612
-0.58976122085356,-31.929509002290967,1.0167233024016786,999222.1449384612
-4.1081922363264285,24.971372571062453,0.5073535388574688,999222.1449384612
-0.028399558530226462,-5.133811976370079,-0.10775398343924701,999222.1449384612
31.732638996798755,-108.1471265063275,-13.969101321138131,999222.1449384612
-2.7215535499783687,-4.8377808841452365,1.7909592111175197,999222.1449384612
6.1593533301710535,-4.622464940660425,0.5701275952765454,999222.1449384612
5.092351670451252,-0.6468086923706706,3.15984447404549,999222.1449384612
-6.559086604266856,-88.46159248242522,1.0274636837319653,999222.1449384612
-23.238571225248574,-528.8489977839421,-0.5634784586678131,999222.1449384612
1.336796213136649,-4.349338573454353,2.214468787591568,999222.1449384612
4.859963091263367,-11.75240584539048,4.051166686449665,999222.1449384612
-9.110698288445318,-30.287849218431074,15.34975479137406,999222.1449384612
4.503617052677809,4.690230476985578,-1.4142492060597245,999222.1449384612
-11.287417281803792,-1.4876562964853244,5.858141331936727,999222.1449384612
13.928179790725054,-13.375843795190214,-0.5435219135011613,999222.1449384612
-1.3854531867974846,0.7071437722108254,0.35165642194540087,999222.1449384612
-0.5588711679219576,3.4188849241300083,3.234317069653074,999222.1449384612
201.85263759232706,-65.33164747780745,1.377525284343312,999222.1449384612
4.895471961934245,-13.047423892190837,0.8706357208534266,999222.1449384612
-12.739441018336738,7.922559528997985,-2.026747640839535,999222.1449384612
6.953410462059255,8.831946608450778,0.10430085418241332,999222.1449384612
-7.37644370622265,-6.546586147584884,2.1785391743916875,999222.1449384612
-2.4764220622481425,2.4207676970712275,-0.7505347735584325,999222.1449384612
4.733226660006835,-10.466717376351287,-1.0114727780540318,999222.1449384612
-7.244882512179721,-0.7688640931410179,1.3525639754008123,999222.1449384612
-2.9553742803571947,7.667666177911626,-0.9276050629471537,999222.1449384612
-3.0659586050818834,-0.25243854790528586,-1.703337802244332,999222.1449384612
0.743363488849901,-0.7679053921104555,0.34940724769725373,999222.1449384612
-0.6545289995091137,8.467262238219272,-0.0815703005804019,999222.1449384612
-24.851220331668685,9.049634739206281,2.0849909801750037,999222.1449384612
-1.4817330336537382,20.95313717256872,-0.60962303067604,999222.1449384612
0.3625266277669594,0.16250447851379432,-0.07701059445724985,999222.1449384612
0.8483537270752909,-1.7152949359671863,-0.8994832004983891,999222.1449384612
-6.059349474245182,11.834280157335131,-2.106630562638907,999222.1449384612
-4.537113703598818,-1.3597006160546599,4.223268967131333,999222.1449384612
-4.332001589905039,11.883740895914254,0.005171893237114654,999222.1449384612
-2.78771312862003,-12.49166849780872,-1.192746359463083,999222.1449384612
29.342395766080728,-0.17605467429887892,1.5391846654025068,999222.1449384612
5.406779126308275,25.941256007440874,4.363087733468979,999222.1449384612
4.114962229198511,-4.105003936455612,0.149327150203828,999222.1449384612
30.447904070037843,-6.873697616702159,0.48191918681624185,999222.1449384612
-7.624913344177714,12.19437830347363,0.03670637684706274,999222.1449384612
4.431770847119526,-3.127141828711346,-1.3504503398930194,999222.1449384612
-0.590310970910116,3.889676838483503,-0.6962174625364613,999222.1449384612
37.464835141669084,20.763671207879504,-1.8935150996140955,999222.1449384612
24.565289154093986,-21.174707616951395,-5.698384741463674,999222.1449384612
42.36633792031743,-19.468371774381986,1.656927106940152,999222.1449384612
-0.49315517891813576,3.0721918740404375,-1.9053678005247445,999222.1449384612
11.768497722888812,-21.703141078873674,0.09590704908283464,999222.1449384612
3.797050799453543,4.2198333334302776,-0.7279917100662062,999222.1449384612
-22.381357405342058,2.933260950690739,-0.23449698228224689,999222.1449384612
-2.39285959711983,0.16519853253265657,0.6826935223430627,999222.1449384612
5.796119361875664,2.1747886602769606,-1.2315620651924928,999222.1449384612
0.9833477397880859,-2.728991231031037,3.2820541792887665,999222.1449384612
-201.6729970847546,5.854836747635385,-1.0649902824977362,999222.1449384612
91.860472817998,423.74764951370867,1.6000610331190837,999222.1449384612
13.915358647539913,18.003917989666803,5.242579858381392,999222.1449384612
-23.7320303358679,27.43077102585305,1.2318935515998977,999222.1449384612
-0.33792173054542834,3.0907929778187215,-2.1557121670630797,999222.1449384612
6.937371969923667,2.007824293830196,2.3947615848351353,999222.1449384612
16.930067554578944,-15.150859640877307,-1.6385800723642916,999222.1449384612
11.846634536389411,4.997493202400054,-1.1380051499171,999222.1449384612
-5.645844024922967,25.595701033516892,1.1391863001061142,999222.1449384612
-0.1456621626146143,8.711003350258324,-3.0476942630817923,999222.1449384612
-87.1927387203347,-15.994244731453003,0.2801062273496989,999222.1449384612
-4.757761465948199,-6.662288588958207,-7.983176617073837,999222.1449384612
4.753076966418855,1.074351934980712,1.9198913674137867,999222.1449384612
-0.9854149864559038,0.5997797158683089,0.0011899073358870847,999222.1449384612
-4.607012933436566,-5.346252225172222,-1.8700573064021837,999222.1449384612
-4.992236358352643,13.913706787641111,-3.4658338558384143,999222.1449384612
1.4556538366344873,-1.159824643410711,3.0287144475004246,999222.1449384612
-13.35507128374174,-13.30014884431861,1.6223241883304462,999222.1449384612
-8.287081594593982,-9.247459389643355,-1.9371224527392739,999222.1449384612
-6.601169760956031,0.7694992431329878,1.111493569280276,999222.1449384612
-21.41418405608836,-2.2024112697975387,-6.546067176125799,999222.1449384612
26.60577316846748,7.201979810736463,3.006365758459038,999222.1449384612
1.3463640324197614,4.247552812523247,-1.6447375532456356,999222.1449384612
-1.1619170766459754,0.9173890892258114,-1.6729703522528505,999222.1449384612
0.16410167537519618,-4.903626698696581,0.36201669453448837,999222.1449384612
-0.6953810941172291,6.9137197934264325,1.1455767670852932,999222.1449384612
16.990741019187887,-23.400741525267303,0.039623593341050596,999222.1449384612
1.6032752855241428,-23.38094732225769,-2.9922667156706813,999222.1449384612
-6.263364808832357,4.2431672451397935,1.2002792121459063,999222.1449384612
-53.36385884611352,13.935892103931536,-1.4402593068200027,999222.1449384612
-3.196918488200058,-0.05498413298018223,3.29809004747746,999222.1449384612
1.6692220879147448,0.6481119931421544,0.3427582575463149,999222.1449384612
-2.246312129866526,2.264930433750459,-1.2988021918084922,999222.1449384612
-5.246996613498349,-0.05696272853589892,0.5108924522934507,999222.1449384612
4.502065367800592,0.988369446559445,-2.840420101098518,999222.1449384612
3.1406161520191924,-20.040804725659733,0.51310064764999,999222.1449384612
19.439796480136362,12.252284584336824,0.881734196730901,999222.1449384612
-1.456363361924564,0.16366641593904638,1.342188153785562,999222.1449384612
2.596759740508228,-3.1068794449544486,0.39387712546769776,999222.1449384612
-14.491641198035115,-9.560641016330289,0.33859107412883815,999222.1449384612
-6.923244000794521,13.030715386755611,0.522929267241384,999222.1449384612
-0.8251089359315261,1.935765798618798,-1.2454014953316377,999222.1449384612
9.198315686138606,5.424884215749961,-1.5367267250895347,999222.1449384612
3.185657110475146,4.895154916315035,0.34352497429692697,999222.1449384612
-1.789235081358438,0.5535203991800013,0.5344883050181355,999222.1449384612
-2.482290767184796,-5.6210780383417225,-1.5760922002352593,999222.1449384612
-4.254692373704253,6.699155395554295,3.1566324624270665,999222.1449384612
7.530637217359255,-5.677648104407965,-2.83215375872523,999222.1449384612
11.09891943426188,-8.80140204856796,-0.7878121815167225,999222.1449384612
8.096539360437301,10.225015321136727,1.326403346484552,999222.1449384612
-3.14789518970713,-4.012190225086882,-1.1869172844828229,999222.1449384612
2.638243929671797,-2.251112685936157,1.1675943079669866,999222.1449384612
2.1051450806571848,8.837704407594149,1.2378397008509465,999222.1449384612
18.111893964488534,17.215172380522077,6.909666751837137,999222.1449384612
-47.1480262466591,-171.27519077546233,-0.5165437234169361,999222.1449384612
-18.306423719439977,-9.131274444917564,-8.725811816360736,999222.1449384612
7.452445578439154,6.166302243650412,-6.71400328503709,999222.1449384612
122.4208125339078,-66.75525390540764,-2.452455436076771,999222.1449384612
4.142537301792397,6.037943157622237,-1.1268064123636712,999222.1449384612
4.467877650624737,15.066499774112627,2.926151623909868,999222.1449384612
-6.753966101460906,-8.097694140280298,3.1751341235920387,999222.1449384612
-11.393161202297556,-3.889007132543829,-4.714691899074014,999222.1449384612
4.692573522775791,3.570087202038966,0.37120607709357184,999222.1449384612
1.5311008655151541,1.9075353199772223,1.8062248895895165,999222.1449384612
-0.01859728699788356,-1.2101532009106764,3.303422768200366,999222.1449384612
-0.37094298657864005,5.581443903441119,-0.22261234349176875,999222.1449384612
-13.074382731263956,17.826717024618457,-0.15004800058060097,999222.1449384612
-14.016126295227926,-3.0636992354176464,-1.3837713892010035,999222.1449384612
2.782513451872409,-4.638783306667581,0.22270575545303847,999222.1449384612
4.686924006574054,0.08450460395618253,0.3553105694677985,999222.1449384612
4.731576352738231,-13.272789241465452,-0.5638311584965341,999222.1449384612
6.010926879612755,9.228130404837943,-0.08482736901442875,999222.1449384612
-31.712227867602245,9.875785844553134,0.15691188540074294,999222.1449384612
